Entry	Entry Name	Protein names	Organism	Organism (ID)
A0A438AIZ4	A0A438AIZ4_9RHOB	Alkane 1-monooxygenase	Mesobaculum littorinae	2486419
A0A438K6N0	A0A438K6N0_VITVI	Alpha-ketoglutarate-dependent dioxygenase AlkB	Vitis vinifera (Grape)	29760
A0A439DST9	A0A439DST9_9MYCO	Alkane 1-monooxygenase	Mycolicibacterium elephantis DSM 44368	1335622
A0A439DXA2	A0A439DXA2_9MYCO	Alkane 1-monooxygenase	Mycolicibacterium elephantis DSM 44368	1335622
A0A443J3A7	A0A443J3A7_9RHOB	Alkane 1-monooxygenase	Paenirhodobacter populi	2306993
A0A443J3R6	A0A443J3R6_9RHOB	Alkane 1-monooxygenase	Paenirhodobacter populi	2306993
A0A443JTR0	A0A443JTR0_9RHOB	Alkane 1-monooxygenase	Paenirhodobacter populi	2306993
A0A443JUD2	A0A443JUD2_9RHOB	Alkane 1-monooxygenase	Paenirhodobacter populi	2306993
A0A443KIL8	A0A443KIL8_9RHOB	Alkane 1-monooxygenase	Paenirhodobacter populi	2306993
A0A443KJJ6	A0A443KJJ6_9RHOB	Alkane 1-monooxygenase	Paenirhodobacter populi	2306993
A0A443KQ94	A0A443KQ94_9RHOB	Alkane 1-monooxygenase	Paenirhodobacter populi	2306993
A0A443KQS4	A0A443KQS4_9RHOB	Alkane 1-monooxygenase	Paenirhodobacter populi	2306993
A0A443LD05	A0A443LD05_9RHOB	Alkane 1-monooxygenase	Paenirhodobacter ferrireducens	1215032
A0A443LI09	A0A443LI09_9RHOB	Alkane 1-monooxygenase	Paenirhodobacter ferrireducens	1215032
A0A443LUB9	A0A443LUB9_9RHOB	Alkane 1-monooxygenase	Paenirhodobacter huangdaonensis	2501515
A0A443LXZ8	A0A443LXZ8_9RHOB	Alkane 1-monooxygenase	Paenirhodobacter huangdaonensis	2501515
A0A446ZJW2	A0A446ZJW2_ACICA	Alkane 1-monooxygenase (EC 1.14.15.3)	Acinetobacter calcoaceticus	471
A0A447GAZ5	A0A447GAZ5_9MYCO	Alkane 1-monooxygenase (EC 1.14.15.3)	Mycobacterium basiliense	2094119
A0A447JFJ7	A0A447JFJ7_SALET	AlkB protein (EC 1.14.11.-)	Salmonella enterica subsp. enterica serovar Daytona	1962639
A0A447N7C6	A0A447N7C6_SALET	AlkB protein (EC 1.14.11.-)	Salmonella enterica I	59201
A0A447QE19	A0A447QE19_SERRU	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.-)	Serratia rubidaea (Serratia marinorubra)	61652
A0A447TZH9	A0A447TZH9_SALET	AlkB protein (EC 1.14.11.-)	Salmonella enterica I	59201
A0A447TZK4	A0A447TZK4_SALET	AlkB protein (EC 1.14.11.-)	Salmonella enterica I	59201
A0A448IIV4	A0A448IIV4_MYCAU	Alkane 1-monooxygenase (EC 1.14.15.3)	Mycolicibacterium aurum (Mycobacterium aurum)	1791
A0A448ISX3	A0A448ISX3_MYCAU	Alkane 1-monooxygenase (EC 1.14.15.3)	Mycolicibacterium aurum (Mycobacterium aurum)	1791
A0A449GEQ7	A0A449GEQ7_NOCFR	Alkane 1-monooxygenase 1 (EC 1.14.15.3)	Nocardia farcinica	37329
A0A449H2U5	A0A449H2U5_NOCFR	Alkane 1-monooxygenase 1 (EC 1.14.15.3)	Nocardia farcinica	37329
A0A455VRS8	A0A455VRS8_ENTAS	Alkane 1-monooxygenase	Enterobacter asburiae	61645
A0A455W614	A0A455W614_MARNT	Alkane 1-monooxygenase	Marinobacter nauticus (Marinobacter hydrocarbonoclasticus) (Marinobacter aquaeolei)	2743
A0A455W7K7	A0A455W7K7_MARNT	Alkane 1-monooxygenase 2	Marinobacter nauticus (Marinobacter hydrocarbonoclasticus) (Marinobacter aquaeolei)	2743
A0A455WE18	A0A455WE18_MARNT	Alkane monooxygenase (Alkane-1 monooxygenase (EC 1.14.15.3))	Marinobacter nauticus (Marinobacter hydrocarbonoclasticus) (Marinobacter aquaeolei)	2743
A0A455ZEE8	A0A455ZEE8_9FLAO	Alkylated DNA repair protein alkB	Elizabethkingia anophelis	1117645
A0A482T5V1	A0A482T5V1_HALHI	Alkane 1-monooxygenase	Haloarcula hispanica	51589
A0A485AEB0	A0A485AEB0_RAOPL	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.-)	Raoultella planticola (Klebsiella planticola)	575
A0A486XSV1	A0A486XSV1_9GAMM	Alkane-1 monooxygenase (EC 1.14.15.3)	Rheinheimera sp. BAL341	1708203
A0A494WC74	A0A494WC74_9SPHN	Alkane 1-monooxygenase	Sphingobium amiense	135719
A0A495JZU0	A0A495JZU0_WILMA	Alkane 1-monooxygenase	Williamsia marianensis	85044
A0A495K2D6	A0A495K2D6_WILMA	Alkane 1-monooxygenase	Williamsia marianensis	85044
A0A497WFP4	A0A497WFP4_9RHOB	Alkane 1-monooxygenase	Litoreibacter meonggei	1049199
A0A497X501	A0A497X501_9RHOB	Alkane 1-monooxygenase	Litoreibacter meonggei	1049199
A0A497YWU1	A0A497YWU1_9RHOB	Alkane 1-monooxygenase	Ruegeria conchae	981384
A0A498CXH2	A0A498CXH2_9GAMM	Alkane 1-monooxygenase	Acinetobacter cumulans	2136182
A0A498PTW1	A0A498PTW1_9MYCO	Alkane 1-monooxygenase (EC 1.14.15.3)	Mycobacterium innocens	2341083
A0A498PV23	A0A498PV23_9MYCO	Alkane 1-monooxygenase (EC 1.14.15.3)	Mycobacterium attenuatum	2341086
A0A498Q6G1	A0A498Q6G1_9MYCO	Alkane 1-monooxygenase (EC 1.14.15.3)	Mycobacterium attenuatum	2341086
A0A498Q832	A0A498Q832_9MYCO	Alkane 1-monooxygenase (EC 1.14.15.3)	Mycobacterium innocens	2341083
A0A498QM80	A0A498QM80_9MYCO	Alkane 1-monooxygenase (EC 1.14.15.3)	Mycobacterium pseudokansasii	2341080
A0A498QUQ1	A0A498QUQ1_9MYCO	Alkane 1-monooxygenase (EC 1.14.15.3)	Mycobacterium pseudokansasii	2341080
A0A499V065	A0A499V065_9ACTN	Alkylated DNA repair protein	Streptomyces antimycoticus	68175
A0A4D4K2L9	A0A4D4K2L9_9ACTN	Alkylated DNA repair protein	Streptomyces antimycoticus	68175
A0A4D4KX56	A0A4D4KX56_STRVO	Alkylated DNA repair protein	Streptomyces violaceusniger	68280
A0A4D7JBR2	A0A4D7JBR2_9BACT	Alkane 1-monooxygenase	Mangrovivirga cuniculi	2715131
A0A4P6MXT5	A0A4P6MXT5_9MICO	Alkane 1-monooxygenase	Janibacter limosus	53458
A0A4P6PVG1	A0A4P6PVG1_9ACTN	Alkane 1-monooxygenase	Streptomonospora litoralis	2498135
A0A4P6UV46	A0A4P6UV46_9HYPH	Alkane 1-monooxygenase	Roseitalea porphyridii	1852022
A0A4P6ZCX2	A0A4P6ZCX2_9FLAO	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33)	Chryseobacterium salivictor	2547600
A0A4P7GL63	A0A4P7GL63_9ACTN	Alkane 1-monooxygenase	Nocardioides euryhalodurans	2518370
A0A4P7HJ10	A0A4P7HJ10_9RHOB	Alkane 1-monooxygenase	Paracoccus liaowanqingii	2560053
A0A4P7XJ98	A0A4P7XJ98_9ALTE	Alkane 1-monooxygenase	Hydrocarboniclastica marina	2259620
A0A4P7XMS6	A0A4P7XMS6_9ALTE	Alkane 1-monooxygenase	Hydrocarboniclastica marina	2259620
A0A4P7Y872	A0A4P7Y872_PSEVE	Alkane 1-monooxygenase	Pseudomonas veronii	76761
A0A4P8ELA2	A0A4P8ELA2_9RHOB	Alkane 1-monooxygenase	Pseudorhodobacter turbinis	2500533
A0A4P9VGM6	A0A4P9VGM6_9GAMM	Alkane 1-monooxygenase	Zooshikella ganghwensis	202772
A0A4Q0HNF5	A0A4Q0HNF5_PSEAZ	Alkane 1-monooxygenase	Pseudomonas azotoformans	47878
A0A4Q0S104	A0A4Q0S104_9BRAD	Alkane 1-monooxygenase	Bradyrhizobium nanningense	1325118
A0A4Q0S4W7	A0A4Q0S4W7_9BRAD	Alkane 1-monooxygenase	Bradyrhizobium nanningense	1325118
A0A4Q0S8K7	A0A4Q0S8K7_9BRAD	Alkane 1-monooxygenase	Bradyrhizobium zhanjiangense	1325107
A0A4Q0YMN5	A0A4Q0YMN5_9GAMM	Alkane 1-monooxygenase	Veronia nyctiphanis	1278244
A0A4Q1KU87	A0A4Q1KU87_9FLAO	Alkane 1-monooxygenase	Flavobacterium piscinae	2506424
A0A4Q1VTB9	A0A4Q1VTB9_9BRAD	Alkane 1-monooxygenase	Bradyrhizobium betae	244734
A0A4Q2ASR5	A0A4Q2ASR5_9BURK	Alkane 1-monooxygenase	Burkholderia stabilis	95485
A0A4Q2E462	A0A4Q2E462_ENTCL	Alkane 1-monooxygenase	Enterobacter cloacae	550
A0A4Q2RKR8	A0A4Q2RKR8_9ACTN	Alkane 1-monooxygenase	Nocardioides glacieisoli	1168730
A0A4Q2RXU8	A0A4Q2RXU8_9ACTN	Alkane 1-monooxygenase	Nocardioides oleivorans	273676
A0A4Q2SCV8	A0A4Q2SCV8_9ACTN	Alkane 1-monooxygenase	Nocardioides ganghwensis	252230
A0A4Q2T2G4	A0A4Q2T2G4_9ACTN	Alkane 1-monooxygenase	Nocardioides zhouii	1168729
A0A4Q4GRC3	A0A4Q4GRC3_9GAMM	Alkane 1-monooxygenase	Acinetobacter piscicola	2006115
A0A4Q4ZK75	A0A4Q4ZK75_9ACTN	Alkane 1-monooxygenase	Nocardioides guangzhouensis	2497878
A0A4Q5IWF8	A0A4Q5IWF8_9ACTN	Alkane 1-monooxygenase	Nocardioides iriomotensis	715784
A0A4Q5LX51	A0A4Q5LX51_9BACT	Alkane 1-monooxygenase	Emticicia agri	2492393
A0A4Q6XH67	A0A4Q6XH67_9GAMM	Alkane 1-monooxygenase	Acinetobacter halotolerans	1752076
A0A4Q6XKK5	A0A4Q6XKK5_9GAMM	Alkane 1-monooxygenase	Acinetobacter halotolerans	1752076
A0A4Q7APQ6	A0A4Q7APQ6_9GAMM	Alkane 1-monooxygenase	Acinetobacter bouvetii	202951
A0A4Q7D2E0	A0A4Q7D2E0_9PSED	Alkane 1-monooxygenase	Pseudomonas orientalis	76758
A0A4Q7KIS2	A0A4Q7KIS2_9PSEU	Alkane 1-monooxygenase	Herbihabitans rhizosphaerae	1872711
A0A4Q7PBX3	A0A4Q7PBX3_9BACT	Alkane 1-monooxygenase	Cecembia calidifontis	1187080
A0A4Q7PFS2	A0A4Q7PFS2_9FLAO	Alkane 1-monooxygenase	Aquimarina brevivitae	323412
A0A4Q7VA27	A0A4Q7VA27_9BURK	Alkane 1-monooxygenase	Rivibacter subsaxonicus	457575
A0A4Q7Z4E3	A0A4Q7Z4E3_9GAMM	Alkane 1-monooxygenase	Fluviicoccus keumensis	1435465
A0A4Q7Z5L0	A0A4Q7Z5L0_9GAMM	Alkane 1-monooxygenase	Fluviicoccus keumensis	1435465
A0A4Q7Z9P0	A0A4Q7Z9P0_9GAMM	Alkane 1-monooxygenase	Fluviicoccus keumensis	1435465
A0A4Q7ZBS9	A0A4Q7ZBS9_9GAMM	Alkane 1-monooxygenase	Fluviicoccus keumensis	1435465
A0A4Q8B995	A0A4Q8B995_9ACTN	Alkane 1-monooxygenase	Micromonospora kangleipakensis	1077942
A0A4Q8QG54	A0A4Q8QG54_9FLAO	Alkane 1-monooxygenase	Flagellimonas allohymeniacidonis	2517819
A0A4Q9H084	A0A4Q9H084_9BURK	Alkane 1-monooxygenase	Aquabacterium lacunae	2528630
A0A4R1BAU7	A0A4R1BAU7_9BACT	Alkane 1-monooxygenase	Flaviaesturariibacter flavus	2502780
A0A4R1CHS5	A0A4R1CHS5_9ACTN	Alkane 1-monooxygenase	Nocardioides jejuensis	2502782
A0A4R1FQB2	A0A4R1FQB2_9NOCA	Alkane 1-monooxygenase	Nocardia alba	225051
A0A4R1FWY8	A0A4R1FWY8_9NOCA	Alkane 1-monooxygenase	Nocardia alba	225051
A0A4R1FZF9	A0A4R1FZF9_9NOCA	Alkane 1-monooxygenase	Nocardia alba	225051
A0A4R1G0H7	A0A4R1G0H7_9NOCA	Alkane 1-monooxygenase	Nocardia alba	225051
A0A4R1KS29	A0A4R1KS29_9FLAO	Alkane 1-monooxygenase	Winogradskyella wandonensis	1442586
A0A4R1N2G7	A0A4R1N2G7_9RHOB	Alkane 1-monooxygenase	Shimia isoporae	647720
A0A4R1N4Q2	A0A4R1N4Q2_9RHOB	Alkane 1-monooxygenase	Shimia isoporae	647720
A0A4R1XWJ0	A0A4R1XWJ0_ACICA	Alkane 1-monooxygenase	Acinetobacter calcoaceticus	471
A0A4R2KI36	A0A4R2KI36_9RHOB	Alkane 1-monooxygenase	Rhodovulum euryhalinum	35805
A0A4R2NPH1	A0A4R2NPH1_9FLAO	Alkane 1-monooxygenase	Tenacibaculum skagerrakense	186571
A0A4R2P0Q8	A0A4R2P0Q8_RHOAD	Alkane 1-monooxygenase	Rhodovulum adriaticum (Rhodopseudomonas adriatica)	35804
A0A4R2PVZ7	A0A4R2PVZ7_9RHOB	Alkane 1-monooxygenase	Rhodovulum marinum	320662
A0A4R2RP79	A0A4R2RP79_9RHOB	Alkane 1-monooxygenase	Rhodovulum bhavnagarense	992286
A0A4R3J3T3	A0A4R3J3T3_9RHOB	Alkane 1-monooxygenase	Primorskyibacter sedentarius	745311
A0A4R3N1N4	A0A4R3N1N4_9GAMM	Alkane 1-monooxygenase	Thermomonas haemolytica	141949
A0A4R4DYS3	A0A4R4DYS3_9BACT	Alkane 1-monooxygenase	Flaviaesturariibacter aridisoli	2545761
A0A4R5ENE9	A0A4R5ENE9_9RHOB	Alkane 1-monooxygenase	Antarcticimicrobium sediminis	2546227
A0A4R5P547	A0A4R5P547_9MYCO	Alkane 1-monooxygenase	Mycobacteroides franklinii	948102
A0A4R5V3F3	A0A4R5V3F3_9RHOB	Alkane 1-monooxygenase	Antarcticimicrobium luteum	2547397
A0A4R5V5H1	A0A4R5V5H1_9BACT	Alkane 1-monooxygenase	Algoriphagus aquimaris	2547398
A0A4R5WDJ9	A0A4R5WDJ9_MYCMU	Alkane 1-monooxygenase	Mycolicibacterium mucogenicum (Mycobacterium mucogenicum)	56689
